App Name,Ad Name,Month,Time Zone,Currency,Country Code,Country,Shop Plan,Device Type,Search Term,Keyword,Match Type,Bid,Impressions,Clicks,Click Through Rate,Installs,Install Rate,Cost Per Click,Cost Per Install,Spend,Average Position,Visibility,Customers,Revenue,Return On Spend,Cost Per Customer,Conversion Rate
Magical Make an Offer,Make an Offer Awareness - USA/CAD,2025-03-01,UTC,USD,US,United States,Advanced,desktop,dynamic pricing,dynamic pricing,exact,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Make an Offer,Make an Offer Awareness - USA/CAD,2025-03-01,UTC,USD,GB,United Kingdom,Advanced,desktop,dynamic pricing,dynamic pricing,exact,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Make an Offer,Make an Offer Awareness - USA/CAD,2025-03-01,UTC,USD,CA,Canada,Advanced,desktop,dynamic pricing,dynamic pricing,exact,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Make an Offer,Make an Offer Awareness - USA/CAD,2025-03-01,UTC,USD,GB,United Kingdom,Trial,desktop,dynamic pricing,dynamic pricing,exact,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Make an Offer,Make an Offer Awareness - USA/CAD,2025-03-01,UTC,USD,FR,France,Trial,desktop,dynamic pricing,dynamic pricing,exact,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Make an Offer,Make an Offer Awareness - USA/CAD,2025-03-01,UTC,USD,US,United States,Plus,desktop,dynamic pricing,dynamic pricing,exact,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Make an Offer,Make an Offer Awareness - USA/CAD,2025-03-01,UTC,USD,FR,France,Plus,desktop,dynamic pricing,dynamic pricing,exact,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Make an Offer,Make an Offer Awareness - USA/CAD,2025-03-01,UTC,USD,CA,Canada,Plus,desktop,dynamic pricing,dynamic pricing,exact,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Make an Offer,Make an Offer Awareness - USA/CAD,2025-03-01,UTC,USD,US,United States,Grow,desktop,dynamic pricing,dynamic pricing,exact,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Make an Offer,Make an Offer Awareness - USA/CAD,2025-03-01,UTC,USD,GB,United Kingdom,Grow,desktop,dynamic pricing,dynamic pricing,exact,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Make an Offer,Make an Offer Awareness - USA/CAD,2025-03-01,UTC,USD,US,United States,not_applicable,desktop,dynamic pricing,dynamic pricing,exact,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Make an Offer,Make an Offer Awareness - USA/CAD,2025-03-01,UTC,USD,GB,United Kingdom,not_applicable,desktop,dynamic pricing,dynamic pricing,exact,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Make an Offer,Make an Offer Awareness - USA/CAD,2025-03-01,UTC,USD,FR,France,not_applicable,desktop,dynamic pricing,dynamic pricing,exact,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Make an Offer,Make an Offer Awareness - USA/CAD,2025-03-01,UTC,USD,CA,Canada,not_applicable,desktop,dynamic pricing,dynamic pricing,exact,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Make an Offer,Make an Offer Awareness - USA/CAD,2025-03-01,UTC,USD,AU,Australia,not_applicable,desktop,dynamic pricing,dynamic pricing,exact,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Make an Offer,Make an Offer Awareness - USA/CAD,2025-03-01,UTC,USD,US,United States,Basic,desktop,dynamic pricing,dynamic pricing,exact,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Make an Offer,Make an Offer Awareness - USA/CAD,2025-03-01,UTC,USD,GB,United Kingdom,Basic,desktop,dynamic pricing,dynamic pricing,exact,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Make an Offer,Make an Offer Awareness - USA/CAD,2025-03-01,UTC,USD,FR,France,Basic,desktop,dynamic pricing,dynamic pricing,exact,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Make an Offer,Make an Offer Awareness - USA/CAD,2025-03-01,UTC,USD,CA,Canada,Basic,desktop,dynamic pricing,dynamic pricing,exact,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Make an Offer,Make an Offer Awareness - USA/CAD,2025-03-01,UTC,USD,GB,United Kingdom,Basic,desktop,submit offer,submit offer,exact,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Make an Offer,Make an Offer Awareness - USA/CAD,2025-03-01,UTC,USD,US,United States,not_applicable,desktop,name your price,name your price,exact,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Make an Offer,Make an Offer Awareness - USA/CAD,2025-03-01,UTC,USD,US,United States,Basic,desktop,name your price,name your price,exact,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Make an Offer,Make an Offer Awareness - USA/CAD,2025-03-01,UTC,USD,US,United States,not_applicable,desktop,custom price,custom price,exact,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Make an Offer,Make an Offer Awareness - USA/CAD,2025-03-01,UTC,USD,FR,France,not_applicable,desktop,custom price,custom price,exact,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Make an Offer,Make an Offer Awareness - USA/CAD,2025-03-01,UTC,USD,AU,Australia,not_applicable,desktop,custom price,custom price,exact,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Make an Offer,Make an Offer Awareness - USA/CAD,2025-03-01,UTC,USD,US,United States,not_applicable,desktop,negotiate button,negotiation,broad,5,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Make an Offer,Make an Offer Awareness - USA/CAD,2025-03-01,UTC,USD,CA,Canada,not_applicable,desktop,ai negotiation,negotiation,broad,5,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Make an Offer,Make an Offer Awareness - USA/CAD,2025-03-01,UTC,USD,US,United States,not_applicable,desktop,price negotiation,price negotiation,exact,6,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Make an Offer,Make an Offer Awareness - USA/CAD,2025-03-01,UTC,USD,FR,France,not_applicable,desktop,pay what you want,pay what you want,exact,3.03,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Make an Offer,Make an Offer Awareness - USA/CAD,2025-03-01,UTC,USD,CA,Canada,not_applicable,desktop,offer price,offer price,exact,6,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Make an Offer,Make an Offer Awareness - USA/CAD,2025-03-01,UTC,USD,US,United States,not_applicable,desktop,offer button,offer button,exact,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Make an Offer,Make an Offer Awareness - USA/CAD,2025-03-01,UTC,USD,US,United States,Basic,desktop,offer button,offer button,exact,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Make an Offer,Make an Offer Awareness - USA/CAD,2025-03-01,UTC,USD,US,United States,Basic,desktop,make offers,make offers,exact,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Make an Offer,Make an Offer Awareness - USA/CAD,2025-03-01,UTC,USD,AU,Australia,not_applicable,desktop,make an offer,make an offer,exact,4.03,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Make an Offer,Make an Offer Awareness - USA/CAD,2025-03-01,UTC,USD,US,United States,Grow,desktop,best offer,best offer,exact,5,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Make an Offer,Make an Offer Awareness - USA/CAD,2025-03-01,UTC,USD,GB,United Kingdom,Grow,desktop,best offer,best offer,exact,5,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Make an Offer,Make an Offer Awareness - USA/CAD,2025-03-01,UTC,USD,US,United States,not_applicable,desktop,best offer,best offer,exact,5,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Make an Offer,Make an Offer Awareness - USA/CAD,2025-03-01,UTC,USD,GB,United Kingdom,not_applicable,desktop,best offer,best offer,exact,5,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Make an Offer,Make an Offer Awareness - USA/CAD,2025-04-01,UTC,USD,US,United States,Basic,desktop,pay what you want,pay what you want,exact,3.03,38,5,0.131578,1,0.2,7,35,35,1.026315,0.974358,,,,,
Magical Make an Offer,Make an Offer Awareness - USA/CAD,2025-04-01,UTC,USD,US,United States,Basic,desktop,make an offer,make an offer,exact,4.03,35,1,0.028571,0,0,8,0,8,1.942857,1,,,,,
Magical Make an Offer,Make an Offer Awareness - USA/CAD,2025-04-01,UTC,USD,CA,Canada,Advanced,desktop,make an offer,make an offer,exact,4.03,30,0,0,0,0,0,0,0,1,1,,,,,
Magical Make an Offer,Make an Offer Awareness - USA/CAD,2025-04-01,UTC,USD,US,United States,Grow,desktop,make an offer,make an offer,exact,4.03,21,0,0,0,0,0,0,0,2,1,,,,,
Magical Make an Offer,Make an Offer Awareness - USA/CAD,2025-04-01,UTC,USD,US,United States,Basic,desktop,make offer,make offer,exact,3.03,20,4,0.2,2,0.5,7,14,28,1.8,0.95238,1,0.98,0.035,28,0.5
Magical Make an Offer,Make an Offer Awareness - USA/CAD,2025-04-01,UTC,USD,US,United States,Basic,desktop,best offer,best offer,exact,5,15,1,0.066666,0,0,5,0,5,3.6,0.9375,,,,,
Magical Make an Offer,Make an Offer Awareness - USA/CAD,2025-04-01,UTC,USD,CA,Canada,Basic,desktop,make an offer,make an offer,exact,4.03,13,3,0.230769,1,0.333333,8,24,24,1,1,,,,,
Magical Make an Offer,Make an Offer Awareness - USA/CAD,2025-04-01,UTC,USD,CA,Canada,not_applicable,desktop,make an offer,make an offer,exact,4.03,12,0,0,0,0,0,0,0,1,0.923076,,,,,
Magical Make an Offer,Make an Offer Awareness - USA/CAD,2025-04-01,UTC,USD,GB,United Kingdom,Basic,desktop,make an offer,make an offer,exact,4.03,11,1,0.090909,1,1,8,8,8,2,1,,,,,
Magical Make an Offer,Make an Offer Awareness - USA/CAD,2025-04-01,UTC,USD,US,United States,Trial,desktop,pay what you want,pay what you want,exact,3.03,10,1,0.1,1,1,7,7,7,1,1,,,,,
Magical Make an Offer,Make an Offer Awareness - USA/CAD,2025-04-01,UTC,USD,US,United States,Grow,desktop,make offer,make offer,exact,3.03,9,1,0.111111,0,0,7,0,7,1.888888,1,,,,,
Magical Make an Offer,Make an Offer Awareness - USA/CAD,2025-04-01,UTC,USD,US,United States,Basic,desktop,pwyw,pwyw,broad,3.03,8,2,0.25,1,0.5,5.5,11,11,1,1,,,,,
Magical Make an Offer,Make an Offer Awareness - USA/CAD,2025-04-01,UTC,USD,US,United States,not_applicable,desktop,pay what you want,pay what you want,exact,3.03,6,0,0,0,0,0,0,0,1.5,0.857142,,,,,
Magical Make an Offer,Make an Offer Awareness - USA/CAD,2025-04-01,UTC,USD,NZ,New Zealand,not_applicable,desktop,pay what you want,pay what you want,exact,3.03,6,0,0,0,0,0,0,0,1.333333,1,,,,,
Magical Make an Offer,Make an Offer Awareness - USA/CAD,2025-04-01,UTC,USD,CA,Canada,Basic,desktop,pay what you want,pay what you want,exact,3.03,6,0,0,0,0,0,0,0,1,1,,,,,
Magical Make an Offer,Make an Offer Awareness - USA/CAD,2025-04-01,UTC,USD,CA,Canada,Plus,desktop,make an offer,make an offer,exact,4.03,5,0,0,0,0,0,0,0,1,1,,,,,
Magical Make an Offer,Make an Offer Awareness - USA/CAD,2025-04-01,UTC,USD,GB,United Kingdom,Grow,desktop,make an offer,make an offer,exact,4.03,5,0,0,0,0,0,0,0,2,1,,,,,
Magical Make an Offer,Make an Offer Awareness - USA/CAD,2025-04-01,UTC,USD,US,United States,Advanced,desktop,pay what you want,pay what you want,exact,3.03,3,0,0,0,0,0,0,0,1,1,,,,,
Magical Make an Offer,Make an Offer Awareness - USA/CAD,2025-04-01,UTC,USD,CA,Canada,Plus,desktop,pay what you want,pay what you want,exact,3.03,3,0,0,0,0,0,0,0,1,1,,,,,
Magical Make an Offer,Make an Offer Awareness - USA/CAD,2025-04-01,UTC,USD,AU,Australia,Grow,desktop,pay what you want,pay what you want,exact,3.03,3,0,0,0,0,0,0,0,1,1,,,,,
Magical Make an Offer,Make an Offer Awareness - USA/CAD,2025-04-01,UTC,USD,FR,France,Basic,desktop,pay what you want,pay what you want,exact,3.03,3,0,0,0,0,0,0,0,1,1,,,,,
Magical Make an Offer,Make an Offer Awareness - USA/CAD,2025-04-01,UTC,USD,US,United States,Advanced,desktop,make an offer,make an offer,exact,4.03,3,0,0,0,0,0,0,0,2,1,,,,,
Magical Make an Offer,Make an Offer Awareness - USA/CAD,2025-04-01,UTC,USD,US,United States,Basic,desktop,negotiate price,negotiate price,exact,3,2,0,0,0,0,0,0,0,9,0.5,,,,,
Magical Make an Offer,Make an Offer Awareness - USA/CAD,2025-04-01,UTC,USD,US,United States,Plus,desktop,pay what you want,pay what you want,exact,3.03,2,0,0,0,0,0,0,0,1.5,1,,,,,
Magical Make an Offer,Make an Offer Awareness - USA/CAD,2025-04-01,UTC,USD,US,United States,Grow,desktop,pay what you want,pay what you want,exact,3.03,2,2,1,0,0,7,0,14,1.5,1,,,,,
Magical Make an Offer,Make an Offer Awareness - USA/CAD,2025-04-01,UTC,USD,CA,Canada,Grow,desktop,pay what you want,pay what you want,exact,3.03,2,1,0.5,0,0,7,0,7,1,1,,,,,
Magical Make an Offer,Make an Offer Awareness - USA/CAD,2025-04-01,UTC,USD,GB,United Kingdom,Basic,desktop,pay what you want,pay what you want,exact,3.03,2,0,0,0,0,0,0,0,1.5,1,,,,,
Magical Make an Offer,Make an Offer Awareness - USA/CAD,2025-04-01,UTC,USD,NZ,New Zealand,not_applicable,desktop,make an offer,make an offer,exact,4.03,2,0,0,0,0,0,0,0,1,1,,,,,
Magical Make an Offer,Make an Offer Awareness - USA/CAD,2025-04-01,UTC,USD,US,United States,Grow,desktop,make a bid,make a bid,exact,3,1,0,0,0,0,0,0,0,4,0.5,,,,,
Magical Make an Offer,Make an Offer Awareness - USA/CAD,2025-04-01,UTC,USD,US,United States,Basic,desktop,pwyw by extendons,pwyw,broad,3.03,1,0,0,0,0,0,0,0,1,1,,,,,
Magical Make an Offer,Make an Offer Awareness - USA/CAD,2025-04-01,UTC,USD,US,United States,not_applicable,desktop,pwyw,pwyw,broad,3.03,1,0,0,0,0,0,0,0,1,1,,,,,
Magical Make an Offer,Make an Offer Awareness - USA/CAD,2025-04-01,UTC,USD,FR,France,not_applicable,desktop,pay what you want ? pwyw par extendons,pwyw,broad,3.03,1,0,0,0,0,0,0,0,1,1,,,,,
Magical Make an Offer,Make an Offer Awareness - USA/CAD,2025-04-01,UTC,USD,GB,United Kingdom,Advanced,desktop,pay what you want,pay what you want,exact,3.03,1,0,0,0,0,0,0,0,1,1,,,,,
Magical Make an Offer,Make an Offer Awareness - USA/CAD,2025-04-01,UTC,USD,FR,France,not_applicable,desktop,pay what you want,pay what you want,exact,3.03,1,0,0,0,0,0,0,0,1,1,,,,,
Magical Make an Offer,Make an Offer Awareness - USA/CAD,2025-04-01,UTC,USD,CA,Canada,Plus,desktop,negotiation,negotiation,exact,5,1,0,0,0,0,0,0,0,1,1,,,,,
Magical Make an Offer,Make an Offer Awareness - USA/CAD,2025-04-01,UTC,USD,CA,Canada,not_applicable,desktop,negotiation,negotiation,exact,5,1,0,0,0,0,0,0,0,1,1,,,,,
Magical Make an Offer,Make an Offer Awareness - USA/CAD,2025-04-01,UTC,USD,US,United States,Basic,desktop,negotiation,negotiation,exact,5,1,0,0,0,0,0,0,0,2,1,,,,,
Magical Make an Offer,Make an Offer Awareness - USA/CAD,2025-04-01,UTC,USD,CA,Canada,Basic,desktop,negotiation,negotiation,exact,5,1,0,0,0,0,0,0,0,1,1,,,,,
Magical Make an Offer,Make an Offer Awareness - USA/CAD,2025-04-01,UTC,USD,NZ,New Zealand,not_applicable,desktop,make me an offer,make me an offer,exact,6,1,1,1,1,1,6,6,6,1,1,,,,,
Magical Make an Offer,Make an Offer Awareness - USA/CAD,2025-04-01,UTC,USD,US,United States,Trial,desktop,make an offer,make an offer,exact,4.03,1,1,1,1,1,8,8,8,2,1,,,,,
Magical Make an Offer,Make an Offer Awareness - USA/CAD,2025-04-01,UTC,USD,US,United States,not_applicable,desktop,make an offer,make an offer,exact,4.03,1,0,0,0,0,0,0,0,2,0.2,,,,,
Magical Make an Offer,Make an Offer Awareness - USA/CAD,2025-04-01,UTC,USD,GB,United Kingdom,not_applicable,desktop,make an offer,make an offer,exact,4.03,1,1,1,0,0,8,0,8,4,0.333333,,,,,
Magical Make an Offer,Make an Offer Awareness - USA/CAD,2025-04-01,UTC,USD,US,United States,Advanced,desktop,price adjustment,price adjustment,exact,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Make an Offer,Make an Offer Awareness - USA/CAD,2025-04-01,UTC,USD,US,United States,Basic,desktop,price adjustment,price adjustment,exact,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Make an Offer,Make an Offer Awareness - USA/CAD,2025-04-01,UTC,USD,US,United States,Grow,desktop,adjust price,adjust price,exact,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Make an Offer,Make an Offer Awareness - USA/CAD,2025-04-01,UTC,USD,US,United States,Basic,desktop,offer maker,offer maker,exact,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Make an Offer,Make an Offer Awareness - USA/CAD,2025-04-01,UTC,USD,GB,United Kingdom,Basic,desktop,offer maker,offer maker,exact,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Make an Offer,Make an Offer Awareness - USA/CAD,2025-04-01,UTC,USD,US,United States,Plus,desktop,price counter,price counter,exact,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Make an Offer,Make an Offer Awareness - USA/CAD,2025-04-01,UTC,USD,US,United States,Trial,desktop,set your price,set your price,exact,3,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Make an Offer,Make an Offer Awareness - USA/CAD,2025-04-01,UTC,USD,US,United States,Advanced,desktop,dynamic pricing,dynamic pricing,exact,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Make an Offer,Make an Offer Awareness - USA/CAD,2025-04-01,UTC,USD,GB,United Kingdom,Advanced,desktop,dynamic pricing,dynamic pricing,exact,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Make an Offer,Make an Offer Awareness - USA/CAD,2025-04-01,UTC,USD,FR,France,Trial,desktop,dynamic pricing,dynamic pricing,exact,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Make an Offer,Make an Offer Awareness - USA/CAD,2025-04-01,UTC,USD,US,United States,Plus,desktop,dynamic pricing,dynamic pricing,exact,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Make an Offer,Make an Offer Awareness - USA/CAD,2025-04-01,UTC,USD,FR,France,Plus,desktop,dynamic pricing,dynamic pricing,exact,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Make an Offer,Make an Offer Awareness - USA/CAD,2025-04-01,UTC,USD,CA,Canada,Plus,desktop,dynamic pricing,dynamic pricing,exact,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Make an Offer,Make an Offer Awareness - USA/CAD,2025-04-01,UTC,USD,AU,Australia,Plus,desktop,dynamic pricing,dynamic pricing,exact,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Make an Offer,Make an Offer Awareness - USA/CAD,2025-04-01,UTC,USD,US,United States,Grow,desktop,dynamic pricing,dynamic pricing,exact,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Make an Offer,Make an Offer Awareness - USA/CAD,2025-04-01,UTC,USD,GB,United Kingdom,Grow,desktop,dynamic pricing,dynamic pricing,exact,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Make an Offer,Make an Offer Awareness - USA/CAD,2025-04-01,UTC,USD,FR,France,Grow,desktop,dynamic pricing,dynamic pricing,exact,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Make an Offer,Make an Offer Awareness - USA/CAD,2025-04-01,UTC,USD,AU,Australia,Grow,desktop,dynamic pricing,dynamic pricing,exact,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Make an Offer,Make an Offer Awareness - USA/CAD,2025-04-01,UTC,USD,US,United States,not_applicable,desktop,dynamic pricing,dynamic pricing,exact,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Make an Offer,Make an Offer Awareness - USA/CAD,2025-04-01,UTC,USD,GB,United Kingdom,not_applicable,desktop,dynamic pricing,dynamic pricing,exact,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Make an Offer,Make an Offer Awareness - USA/CAD,2025-04-01,UTC,USD,FR,France,not_applicable,desktop,dynamic pricing,dynamic pricing,exact,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Make an Offer,Make an Offer Awareness - USA/CAD,2025-04-01,UTC,USD,CA,Canada,not_applicable,desktop,dynamic pricing,dynamic pricing,exact,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Make an Offer,Make an Offer Awareness - USA/CAD,2025-04-01,UTC,USD,AU,Australia,not_applicable,desktop,dynamic pricing,dynamic pricing,exact,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Make an Offer,Make an Offer Awareness - USA/CAD,2025-04-01,UTC,USD,US,United States,Basic,desktop,dynamic pricing,dynamic pricing,exact,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Make an Offer,Make an Offer Awareness - USA/CAD,2025-04-01,UTC,USD,GB,United Kingdom,Basic,desktop,dynamic pricing,dynamic pricing,exact,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Make an Offer,Make an Offer Awareness - USA/CAD,2025-04-01,UTC,USD,FR,France,Basic,desktop,dynamic pricing,dynamic pricing,exact,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Make an Offer,Make an Offer Awareness - USA/CAD,2025-04-01,UTC,USD,AU,Australia,Basic,desktop,dynamic pricing,dynamic pricing,exact,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Make an Offer,Make an Offer Awareness - USA/CAD,2025-04-01,UTC,USD,US,United States,Advanced,desktop,name your price,name your price,exact,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Make an Offer,Make an Offer Awareness - USA/CAD,2025-04-01,UTC,USD,US,United States,Trial,desktop,name your price,name your price,exact,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Make an Offer,Make an Offer Awareness - USA/CAD,2025-04-01,UTC,USD,US,United States,Plus,desktop,name your price,name your price,exact,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Make an Offer,Make an Offer Awareness - USA/CAD,2025-04-01,UTC,USD,US,United States,Basic,desktop,name your price,name your price,exact,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Make an Offer,Make an Offer Awareness - USA/CAD,2025-04-01,UTC,USD,GB,United Kingdom,Basic,desktop,name your price,name your price,exact,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Make an Offer,Make an Offer Awareness - USA/CAD,2025-04-01,UTC,USD,FR,France,Basic,desktop,name your price,name your price,exact,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Make an Offer,Make an Offer Awareness - USA/CAD,2025-04-01,UTC,USD,US,United States,not_applicable,desktop,custom price,custom price,exact,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Make an Offer,Make an Offer Awareness - USA/CAD,2025-04-01,UTC,USD,GB,United Kingdom,Plus,desktop,price negotiation tool,negotiation,broad,5,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Make an Offer,Make an Offer Awareness - USA/CAD,2025-04-01,UTC,USD,US,United States,Advanced,desktop,pre-negotiated rates for ups and usps,negotiation,broad,5,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Make an Offer,Make an Offer Awareness - USA/CAD,2025-04-01,UTC,USD,US,United States,not_applicable,desktop,negotiate,negotiation,broad,5,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Make an Offer,Make an Offer Awareness - USA/CAD,2025-04-01,UTC,USD,US,United States,not_applicable,desktop,price negotiation,price negotiation,exact,6,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Make an Offer,Make an Offer Awareness - USA/CAD,2025-04-01,UTC,USD,US,United States,Basic,desktop,offer button,offer button,exact,1,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Make an Offer,Make an Offer Awareness - USA/CAD,2025-04-01,UTC,USD,US,United States,Grow,desktop,make a offer,make a offer,exact,3,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Make an Offer,Make an Offer Awareness - USA/CAD,2025-04-01,UTC,USD,US,United States,Basic,desktop,make a offer,make a offer,exact,3,0,0,0,0,0,0,0,0,0,0,,,,,
Magical Fees & Tariffs,Fees - Search - Plus,2025-01-01,UTC,USD,US,United States,Plus,desktop,fees,fees,exact,3,23,5,0.217391,1,0.2,3,15,15,1.434782,1,1,44.97,2.998,15,1
